,open,high,low,close,volume,datetime,close_dji,id,prct_close
18,0.012653959333835507,0.004333142726728134,0.0072650361530022245,0.0005912253910900223,0.030424083454210882,2020-01-29,28734.44922,18,0.059122539109002226
19,-0.011494569012213685,-0.0027998481811808418,-0.0069045381708606746,0.002562708307993322,0.04948099375753334,2020-01-30,28859.43945,19,0.2562708307993322
20,0.012287248086066516,0.0023433086101258827,-0.006745644842142684,-0.015914655227380337,0.15099207199485742,2020-01-31,28256.0293,20,-1.5914655227380337
21,-0.014329217096956448,-0.002675681037141553,0.007160856795455306,0.013382226770762617,-0.09878846096565697,2020-02-03,28399.81055,21,1.3382226770762617
22,0.022595610148151035,0.019949814005648436,0.020188169410585433,0.020981444973497743,0.01029121961900592,2020-02-04,28807.63086,22,2.0981444973497743
23,0.018695751777007885,0.00944195711010365,0.008628062761091737,0.004299756036503677,0.0069722174513988655,2020-02-05,29290.84961,23,0.4299756036503677
24,-0.0034592433073713513,7.516809167218419e-05,0.005367570321932247,0.006675027666222633,-0.07925781836936086,2020-02-06,29379.76953,24,0.6675027666222633
25,-0.0015030761298687745,-0.000581716550809519,-0.0009625213870424476,-0.005394881807743945,-0.012627354121642509,2020-02-07,29102.50977,25,-0.5394881807743945
26,-0.0034649961804736895,0.006120143173075965,-0.00030541575897069517,0.011331313407181076,-0.026515743722835383,2020-02-10,29276.820310000003,26,1.1331313407181076
27,0.019724780970711064,0.008939984231409515,0.013017157985097283,0.0010957990259565786,0.11212723293152416,2020-02-11,29276.339839999997,27,0.10957990259565786
28,0.0007964102761981451,0.0014441250787824433,0.0051449921760884365,0.00902791449246454,-0.02833306514500733,2020-02-12,29551.41992,28,0.9027914492464539
29,-0.0032573923240079017,0.0020095840424332323,-0.001724571622596316,-0.0014384420723032587,-0.04914225053078558,2020-02-13,29423.31055,29,-0.14384420723032587
30,0.007441239727944637,-0.00020105617559440514,0.00445908631233638,0.0019779674498636712,-0.007605157037784638,2020-02-14,29398.08008,30,0.19779674498636712
31,-0.0051249728130889904,0.00013536745540099204,-0.0017796256447584202,0.00016036493515803052,0.023048815609475026,2020-02-18,29232.18945,31,0.016036493515803052
32,0.010721055969513227,0.009303796686409127,0.010469399129155121,0.008675815649505036,0.08316398793029123,2020-02-19,29348.0293,32,0.8675815649505036
33,0.0016754522187842902,-0.0017797429641729368,-0.01433545587043461,-0.006744295417903445,0.11089408047820748,2020-02-20,29219.98047,33,-0.6744295417903445
34,-0.009305905394197289,-0.01068237875920941,-0.009817467554897097,-0.017883338255424763,0.002705063952829434,2020-02-21,28992.410160000003,34,-1.7883338255424763
35,-0.053519655656465215,-0.04045618924642069,-0.03943694117108121,-0.03710188866144437,0.15821670354829176,2020-02-24,27960.80078,35,-3.710188866144437
36,0.012271916094905633,-0.0008173558061546071,-0.024603894787251668,-0.02772607626207635,0.12791942083726782,2020-02-25,27081.35938,36,-2.772607626207635
37,-0.03114118541389943,-0.017921074035705753,-0.0014194333502446366,0.0016920119665919664,-0.004345035441201128,2020-02-26,26957.589839999997,37,0.16920119665919664
38,-0.029686295469398605,-0.026694513498073835,-0.040967540513173195,-0.04613182680618022,0.2713834459601494,2020-02-27,25766.64062,38,-4.6131826806180225
39,-0.054241582583176684,-0.03507257072572123,-0.03479186023888825,0.00010385245178756719,0.16866766018236,2020-02-28,25409.35938,39,0.010385245178756719
40,0.048054643670469854,0.0420154573740148,0.03378316061096287,0.04491457642313246,-0.20154230103920456,2020-03-02,26703.32031,40,4.491457642313246
41,0.034378119198760215,0.013125571261312974,0.006969168150430027,-0.029945821224984015,0.024556081611052827,2020-03-03,25917.41016,41,-2.9945821224984015
42,-0.014612219127367876,-0.005552212962587122,0.0179905260088975,0.03846114056323491,-0.16921391841722966,2020-03-04,27090.85938,42,3.846114056323491
43,-0.004981805950000862,-0.010962341345027493,-0.009165748445758348,-0.03099325965464106,0.04030675544774032,2020-03-05,26121.2793,43,-3.099325965464106
44,-0.036526396867861965,-0.03460564497028917,-0.03483302953901568,-0.018649430054952787,0.14187492829681259,2020-03-06,25864.7793,44,-1.8649430054952787
45,-0.060348113283899885,-0.04285129337394733,-0.05157767416020076,-0.07287402324906156,0.058530088671332026,2020-03-09,23851.01953,45,-7.2874023249061555
46,0.03290171992939017,0.0126273093490048,-0.0016026341838233371,0.04950140253283353,-0.02172459081527922,2020-03-10,25018.16016,46,4.950140253283353
47,-0.010159636332048305,-0.019891286178019496,-0.01002215241746185,-0.047002450789465855,-0.035659407978014146,2020-03-11,23553.2207,47,-4.700245078946585
48,-0.0906646083883853,-0.057329073409075004,-0.08359246502416995,-0.09434674315042646,0.1854610202883087,2020-03-12,21200.61914,48,-9.434674315042646
49,0.028628474343687982,0.021212797987505194,0.0033941682205762547,0.09345998204504369,-0.07512834227765353,2020-03-13,23185.61914,49,9.345998204504369
50,-0.028600394460197798,-0.0576097006487174,-0.0465751206110494,-0.12321331306452876,-0.01953310897182814,2020-03-16,20188.51953,50,-12.321331306452876
51,-0.04338451165776247,-0.0021516827314898013,-0.007838267972522739,0.062304924690501196,0.06652504374929258,2020-03-17,21237.38086,51,6.2304924690501196
52,-0.02399323812217191,-0.030163781114450394,-0.020874531464036616,-0.04702798991597268,-0.0018734693877551223,2020-03-18,19898.91992,52,-4.702798991597268
53,0.013637499051731838,0.02207344434354197,0.025727005964647498,0.02299626939663879,-0.026304382496186718,2020-03-19,20087.18945,53,2.299626939663879
54,0.03596389780634768,0.0017789652917403753,-0.00054093824852397,-0.03790742247026202,0.10032611183557072,2020-03-20,19173.98047,54,-3.790742247026202
55,-0.05529610502565496,-0.050241759129791785,-0.03256903725569915,-0.0027400312732863696,-0.17353824662114448,2020-03-23,18591.92969,55,-0.27400312732863696
56,0.05095017593840723,0.06205209833200098,0.08119527137409799,0.08121509218446699,0.020036438284675828,2020-03-24,20704.91016,56,8.121509218446699
57,0.03129589615691564,0.03408293680553087,0.014859431297169046,-0.004524224052946724,0.056381837197614804,2020-03-25,21200.55078,57,-0.45242240529467237
58,0.005504395524622785,0.018070176767785995,0.02553598792721634,0.05596200739303692,-0.1428476526002691,2020-03-26,22552.16992,58,5.596200739303692
59,0.012334153085127086,-0.011983596191122325,0.0038768917190854513,-0.03785298420859429,-0.005710214133029967,2020-03-27,21636.7793,59,-3.7852984208594287
60,0.0038666922593240116,0.008826820831108417,0.006518376253470848,0.03622450800238619,-0.03271553252317694,2020-03-30,22327.48047,60,3.622450800238619
61,0.02065021781957177,0.0123272924222666,0.013645896089024445,-0.009525131487367,0.0553172684499208,2020-03-31,21917.16016,61,-0.9525131487367
62,-0.03624778849584276,-0.039838526353619064,-0.04460108993807976,-0.044092935882742657,-0.09217183535729245,2020-04-01,20943.50977,62,-4.409293588274266
63,-0.019042804477511832,-0.008547020430451857,0.0008176165939035585,0.017217390290250156,-0.020979457388529688,2020-04-02,21413.43945,63,1.7217390290250156
64,0.021840916662473564,0.0022688203402208007,-0.0027148980845546067,-0.015256477838450855,-0.09120639434176137,2020-04-03,21052.5293,64,-1.5256477838450855
